,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
110,113,Almaty International Airport,ALA,UAAA,Almaty,43.35207,77.040497,Kazakhstan,2234,196141,"{'name': 'Asia/Almaty', 'offset': 21600, 'offsetHours': '6:00', 'abbr': '+06', 'abbrName': None, 'isDst': False}",114
111,6589,Almeirim Airport,GGF,SNYA,Almeirim,-1.479167,-52.578056,Brazil,584,130,"{'name': 'America/Belem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
112,1917,Almeria Airport,LEI,LEAM,Almeria,36.843929,-2.37009,Spain,70,26877,"{'name': 'Europe/Madrid', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",209
113,6886,Alor Island Airport,ARD,WATM,Alor Island,-8.13234,124.597,Indonesia,10,3036,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
114,164,Alor Setar Sultan Abdul Halim Airport,AOR,WMKA,Alor Setar,6.189667,100.398102,Malaysia,15,37867,"{'name': 'Asia/Kuala_Lumpur', 'offset': 28800, 'offsetHours': '8:00', 'abbr': '+08', 'abbrName': None, 'isDst': False}",133
115,4690,Alpena County Regional Airport,APN,KAPN,Alpena,45.081669,-83.555832,United States,689,11692,"{'name': 'America/Detroit', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
116,116,Alta Airport,ALF,ENAT,Alta,69.976112,23.37166,Norway,9,24051,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
117,61,Alta Floresta Airport,AFL,SBAT,Alta Floresta,-9.86609,-56.106201,Brazil,947,1650,"{'name': 'America/Cuiaba', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",32
118,4851,Altai Airport,LTI,ZMAT,Altai,46.650002,96.416664,Mongolia,7261,0,"{'name': 'Asia/Hovd', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",146
119,209,Altamira Airport,ATM,SBHT,Altamira,-3.2539,-52.253899,Brazil,368,3065,"{'name': 'America/Santarem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
120,4755,Altay Airport,AAT,ZWAT,Altay,47.750362,88.084442,China,1750,2841,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
121,6582,Altenstadt Air Base,QCA,ETHA,Altenstadt,47.835518,10.870574,Germany,2423,633,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
122,5610,Alton St. Louis Regional Airport,ALN,KALN,Alton,38.890301,-90.045998,United States,544,21411,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
123,163,Altoona Blair County Airport,AOO,KAOO,Altoona,40.296371,-78.32,United States,1503,9045,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
124,7716,Alzintan Airport,ZIS,HLZN,Alzintan,31.775,12.25,Libya,2080,294,"{'name': 'Africa/Tripoli', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'EET', 'abbrName': 'Eastern European Time', 'isDst': False}",125
125,7466,Amakusa Airport,AXJ,RJDA,Amakusa,32.483261,130.15564,Japan,328,9496,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
126,192,Amami Airport,ASJ,RJKA,Amami,28.43063,129.712494,Japan,27,28928,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
127,131,Amarillo Rick Husband  International Airport,AMA,KAMA,Amarillo,35.21936,-101.705002,United States,3607,65981,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
128,5905,Amarillo Tradewind Airport,TDW,KTDW,Amarillo,35.169899,-101.825996,United States,3649,25070,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
129,4397,Ambler Airport,ABL,PAFM,Ambler,67.087502,-157.84584,United States,289,1150,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
130,140,Ambon Pattimura Airport,AMQ,WAPP,Ambon,-3.71026,128.089096,Indonesia,33,42147,"{'name': 'Asia/Jayapura', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'WIT', 'abbrName': 'Eastern Indonesian Time', 'isDst': False}",103
131,200,Amboseli Airport,ASV,HKAM,Amboseli,-2.633,37.25,Kenya,3755,2464,"{'name': 'Africa/Nairobi', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",115
132,5612,Ames Municipal Airport,AMW,KAMW,Ames,41.992001,-93.621803,United States,956,14356,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
133,44,Amman Civil Airport,ADJ,OJAM,Amman,31.9727,35.991562,Jordan,2555,7822,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",113
134,137,Amman Queen Alia International Airport,AMM,OJAI,Amman,31.722549,35.99321,Jordan,2395,226939,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",113
135,210,Amritsar International Airport,ATQ,VIAR,Amritsar,31.709591,74.797256,India,756,58910,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
136,141,Amsterdam Schiphol Airport,AMS,EHAM,Amsterdam,52.308609,4.763889,Netherlands,11,1727834,"{'name': 'Europe/Amsterdam', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",155
137,918,Anadyr Ugolny Airport,DYR,UHMA,Anadyr,64.730003,177.740005,Russia,194,2546,"{'name': 'Asia/Anadyr', 'offset': 43200, 'offsetHours': '12:00', 'abbr': '+12', 'abbrName': None, 'isDst': False}",182
138,107,Anaktuvuk Pass Airport,AKP,PAKP,Anaktuvuk Pass,68.129997,-151.740005,United States,2106,1433,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
139,8,Anapa Airport,AAQ,URKA,Anapa,45.00209,37.347271,Russia,174,44297,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
140,6356,Anapolis Airport,APS,SBAN,Anapolis,-16.22714,-48.963783,Brazil,3712,26,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
141,941,Anchorage Elmendorf Air Force Base,EDF,PAED,Anchorage,61.251339,-149.806,United States,213,8643,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
142,2302,Anchorage Merrill Field Airport,MRI,PAMR,Anchorage,61.213539,-149.843994,United States,137,75248,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
143,143,Anchorage Ted Stevens International Airport,ANC,PANC,Anchorage,61.174358,-149.996002,United States,151,673276,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
144,159,Ancona Airport,AOI,LIPY,Ancona,43.616341,13.36231,Italy,49,26594,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
145,7382,Andal Kazi Nazrul Islam Airport,RDP,VEDG,Andal,23.621389,87.243332,India,289,4434,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
146,155,Andenes Andoya Airport,ANX,ENAN,Andenes,69.292503,16.144159,Norway,43,6166,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
147,144,Anderson Regional Airport,AND,KAND,Anderson,34.494579,-82.709297,United States,782,22633,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
148,252,Andizhan Airport,AZN,UTFA,Andizhan,40.72773,72.294006,Uzbekistan,1515,1613,"{'name': 'Asia/Tashkent', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",239
149,189,Andros Town International Airport,ASD,MYAF,Andros Town,24.69828,-77.795601,Bahamas,5,9565,"{'name': 'America/Nassau', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",17
150,4904,Anegada Auguste George Airport,NGD,TUPA,Anegada,18.727394,-64.330055,"Virgin Islands, British",21,691,"{'name': 'America/St_Thomas', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",244
151,730,Angeles City Clark International Airport,CRK,RPLC,Angeles City,15.18598,120.560303,Philippines,484,63694,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
152,69,Angelholm Helsingborg Airport,AGH,ESTA,Angelholm,56.29607,12.84713,Sweden,68,28073,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
153,145,Angers Loire Airport,ANE,LFJR,Angers,47.56028,-0.312222,France,194,7347,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
154,3775,Anglesey Airport,VLY,EGOV,Anglesey,53.240002,-4.53,United Kingdom,-1,13188,"{'name': 'Europe/London', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'BST', 'abbrName': 'British Summer Time', 'isDst': True}",235
155,5614,Angola Tri-State Steuben County Airport,ANQ,KANQ,Angola,41.639702,-85.083504,United States,995,3444,"{'name': 'America/Indiana/Indianapolis', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
156,147,Angouleme Cognac International Airport,ANG,LFBU,Angouleme,45.729469,0.219153,France,436,5075,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
157,8271,Angra dos Reis Airport,GDR,SDAG,Angra dos Reis,-22.975279,-44.30722,Brazil,10,485,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
158,4257,Aniak Airport,ANI,PANI,Aniak,61.581669,-159.54306,United States,89,11354,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
159,96,Anjouan Ouani Airport,AJN,FMCV,Anjouan,-12.1316,44.430271,Comoros,62,120,"{'name': 'Indian/Comoro', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",50
160,1002,Ankara Esenboga International Airport,ESB,LTAC,Ankara,40.128078,32.995079,Turkey,3125,327396,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
161,7763,Ankeny Regional Airport,QQK,KIKV,Ankeny,41.691113,-93.566391,United States,910,23898,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
162,7693,Ann Airport,VBA,VYAN,Ann,19.770643,94.026405,Myanmar (Burma),43,43,"{'name': 'Asia/Yangon', 'offset': 23400, 'offsetHours': '6:30', 'abbr': '+0630', 'abbrName': None, 'isDst': False}",151
163,4906,Ann Arbor Municipal Airport,ARB,KARB,Ann Arbor,42.223057,-83.74556,United States,839,37037,"{'name': 'America/Detroit', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
164,2,Annaba Rabah Bitat Airport,AAE,DABB,Annaba,36.82222,7.809167,Algeria,16,2108,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
165,5613,Annapolis Lee Airport,ANP,KANP,Annapolis,38.942902,-76.568398,United States,34,17049,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
166,2424,Annecy Mont Blanc Airport,NCY,LFLP,Annecy,45.930771,6.106289,France,1519,12186,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
167,2919,Annemasse Airport,QYA,LFLI,Annemasse,46.19194,6.269444,France,1617,5856,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
168,142,Anniston Regional,ANB,KANB,Anniston,33.588161,-85.858101,United States,612,4345,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
169,4277,Anqing Tianzhushan Airport,AQG,ZSAQ,Anqing,30.582222,117.050278,China,-1,3939,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
170,4695,Anshan Teng'ao Airport,AOG,ZYAS,Anshan,41.103523,122.855835,China,53,3882,"{'name': 'Asia/Shanghai', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
171,7311,Anshun Huangguoshu Airport,AVA,ZUAS,Anshun,26.260555,105.873337,China,4812,3052,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
172,1427,Antakya Hatay Airport,HTY,LTDA,Antakya,36.362778,36.282223,Turkey,25,21252,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
173,248,Antalya Airport,AYT,LTAI,Antalya,36.898731,30.800461,Turkey,177,676877,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
174,3537,Antananarivo Ivato International Airport,TNR,FMMI,Antananarivo,-18.7969,47.478802,Madagascar,4198,24767,"{'name': 'Indian/Antananarivo', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",131
175,154,Antigua V. C. Bird International Airport,ANU,TAPA,Antigua,17.13674,-61.792599,Antigua And Barbuda,62,56655,"{'name': 'America/Antigua', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",10
176,146,Antofagasta International Airport,ANF,SCFA,Antofagasta,-23.444401,-70.445099,Chile,455,52316,"{'name': 'America/Santiago', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': True}",45
177,838,Antsiranana Arrachart Airport,DIE,FMNA,Antsiranana,-12.3494,49.29174,Madagascar,374,261,"{'name': 'Indian/Antananarivo', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EAT', 'abbrName': 'East Africa Time', 'isDst': False}",131
178,152,Antwerp International Airport,ANR,EBAW,Antwerp,51.189442,4.460278,Belgium,39,54356,"{'name': 'Europe/Brussels', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",22
179,4307,Anvik Airport,ANV,PANV,Anvik,62.647778,-160.188889,United States,309,1005,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
180,160,Aomori Airport,AOJ,RJSA,Aomori,40.734718,140.690796,Japan,664,27301,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
181,5971,Aosta Airport,AOT,LIMW,Aosta,45.738499,7.36872,Italy,1791,3781,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
182,4836,Apalachicola Regional Airport,AAF,KAAF,Apalachicola,29.733334,-84.98333,United States,20,6885,"{'name': 'America/Kentucky/Monticello', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
183,4760,Apartado Airport,APO,SKLC,Apartado,7.817678,-76.717659,Colombia,46,3213,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
184,6725,Apatity Airport,KVK,ULMK,Apatity,67.463303,33.588299,Russia,515,3151,"{'name': 'Europe/Moscow', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'MSK', 'abbrName': 'Moscow Standard Time', 'isDst': False}",182
185,171,Apia Faleolo International Airport,APW,NSFA,Apia,-13.8296,-171.996994,Samoa,58,6489,"{'name': 'Pacific/Apia', 'offset': 46800, 'offsetHours': '13:00', 'abbr': '+13', 'abbrName': None, 'isDst': False}",191
186,5620,Apple Valley Airport,APV,KAPV,Apple Valley,34.575298,-117.185997,United States,3062,24851,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
187,213,Appleton International Airport,ATW,KATW,Appleton,44.258091,-88.518997,United States,918,72700,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
188,6577,Apucarana Airport,APU,SSAP,Apucarana,-23.609501,-51.384499,Brazil,2641,192,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
189,174,Aqaba King Hussein International Airport,AQJ,OJAQ,Aqaba,29.61161,35.018059,Jordan,175,9123,"{'name': 'Asia/Amman', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",113
190,99,Aracaju Santa Maria Airport,AJU,SBAR,Aracaju,-10.984,-37.070301,Brazil,23,32010,"{'name': 'America/Maceio', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
191,7816,Aracati Airport,ARX,SBAC,Aracati,-4.56861,-37.804722,Brazil,128,881,"{'name': 'America/Belem', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
192,184,Aracatuba Airport,ARU,SBAU,Aracatuba,-21.1413,-50.424702,Brazil,1361,9432,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
193,185,Arad International Airport,ARW,LRAR,Arad,46.176552,21.26202,Romania,352,2565,"{'name': 'Europe/Bucharest', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",181
194,226,Araguaina Airport,AUX,SWGN,Araguaina,-7.227867,-48.240467,Brazil,771,291,"{'name': 'America/Araguaina', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
195,6165,Arak Airport,AJK,OIHR,Araak,34.1381,49.847301,Iran,5440,123,"{'name': 'Asia/Tehran', 'offset': 12600, 'offsetHours': '3:30', 'abbr': '+0330', 'abbrName': None, 'isDst': False}",104
196,6596,Arapongas Airport,APX,SSOG,Arapongas,-23.3529,-51.491699,Brazil,2599,244,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
197,2935,Arar Domestic Airport,RAE,OERR,Arar,30.90658,41.13821,Saudi Arabia,1813,1230,"{'name': 'Asia/Riyadh', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",194
198,172,Araraquara Airport,AQA,SBAQ,Araraquara,-21.812,-48.132999,Brazil,2334,3691,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
199,217,Arauca Santiago Perez Quiroz Airport,AUC,SKUC,Arauca,7.068889,-70.7369,Colombia,420,1757,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
200,4577,Araxa Airport,AAX,SBAX,Araxa,-19.562658,-46.961014,Brazil,3247,1043,"{'name': 'America/Sao_Paulo', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
